StartTime,EndTime,LocationIndex,TrainID
15753.7,15854,12,865
15383.9,15383.9,1,866
15386.8,15386.8,2,866
15389.6,15555.1,7,866
15558.4,15561.4,9,866
15564.7,15564.7,10,866
15570.8,15620.6,12,866
15620.6,15624.6,1,866
15622.6,15770.8,10,866
15624.6,15770.8,10,866
15663.7,15769.8,8,866
15663.7,15769.8,15,866
15769.8,15892.5,16,866
15394.2,15394.2,1,867
15397,15408.9,2,867
15411.6,15563.1,4,867
15566.4,15569.4,9,867
15572.7,15613.7,14,867
15614.7,15614.7,15,867
15616.2,15616.2,16,867
15617.9,15617.9,17,867
15619.5,15621.5,18,867
15619.5,15623.5,2,867
15621.5,15701.1,3,867
15623.5,15736.1,3,867
15674.9,15762.4,3,867
15674.9,15893,5,867
15404.4,15411,1,868
15413.9,15458.7,2,868
15461.5,15571.1,5,868
15574.4,15615.4,9,868
15618.7,15621.7,14,868
15622.7,15622.7,15,868
15624.3,15628.3,3,868
15626.3,15767.7,7,868
15628.3,15767.7,7,868
15684.7,15766.8,6,868
15684.7,15766.8,11,868
15766.8,15873.9,10,868
15424.2,15460.9,1,869
15463.7,15466.7,2,869
15469.5,15617.1,6,869
15620.4,15623.4,9,869
15626.7,15629.7,14,869
15630.7,15630.7,15,869
15632.2,15632.2,16,869
15633.9,15633.9,17,869
15635.5,15637.5,18,869
15635.5,15639.5,2,869
15637.5,15760,4,869
15639.5,15802.4,4,869
15728.3,15834.1,4,869
15728.3,15985.1,7,869
15473.9,15473.9,1,870
15476.8,15541.4,2,870
15544.1,15625.1,3,870
15628.4,15631.4,9,870
15634.7,15637.7,14,870
15638.7,15638.7,15,870
15640.3,15644.3,3,870
15642.3,15841.3,6,870
15644.3,15841.3,6,870
15753.7,15840.4,5,870
15753.7,15854,9,870
15854,15994.1,12,870
15484.2,15543.5,1,871
15546.4,15549.4,2,871
15552.1,15633.1,8,871
15636.4,15639.4,9,871
15642.7,15642.7,10,871
15648.8,15703.1,12,871
15648.8,15707.1,1,871
15705.1,15882.4,9,871
15707.1,15882.4,9,871
15769.8,15881.3,8,871
15769.8,15892.5,15,871
15892.5,15997.4,16,871
15554.4,15554.4,1,872
15557.2,15559.2,2,872
15562,15641.1,7,872
15644.4,15647.4,9,872
15650.7,15650.7,14,872
15651.7,15765.2,15,872
15766.8,15770.8,3,872
15768.8,15861.5,7,872
15770.8,15861.5,7,872
15772.8,15860.6,6,872
15772.8,15873.9,11,872
15873.9,15971.1,10,872
15563.9,15563.9,1,873
15566.8,15568.8,2,873
15571.6,15649.1,4,873
15652.4,15655.4,9,873
15658.7,15702,10,873
15708.1,15708.1,12,873
15708.1,15712.1,1,873
15710.1,15863.7,8,873
15712.1,15863.7,8,873
15771.1,15862.8,7,873
15771.1,15862.8,13,873
15862.8,15961.9,14,873
15574.2,15574.2,1,874
15577,15577,2,874
15579.8,15657.1,5,874
15660.4,15663.4,9,874
15666.7,15769.2,14,874
15770.2,15770.2,15,874
15771.8,15771.8,16,874
15773.4,15773.4,17,874
15775,15777,18,874
15775,15779,2,874
15777,15876.9,2,874
15779,15915.7,2,874
15847.7,15944.8,2,874
15847.7,16082.3,3,874
15584.4,15584.4,1,875
15587.2,15619.4,2,875
15622.1,15665.1,6,875
15668.4,15770.9,9,875
15774.2,15777.2,14,875
15778.2,15778.2,15,875
15779.8,15783.8,3,875
15781.8,15916.3,5,875
15783.8,15916.3,5,875
15854,15915.7,5,875
15854,15971.1,9,875
15971.1,16019.3,10,875
15593.9,15621.5,1,876
15624.4,15627.4,2,876
15630.1,15772.7,3,876
15775.9,15778.9,9,876
15782.2,15782.2,10,876
15788.3,15862.8,12,876
15862.8,15866.8,1,876
15864.8,15938.6,8,876
15866.8,15938.6,8,876
15868.8,15937.9,7,876
15868.8,15961.9,13,876
15961.9,16054.3,14,876
15634.2,15634.2,1,877
15637,15637,2,877
15639.8,15780.7,8,877
15783.9,15786.9,9,877
15790.2,15790.2,14,877
15791.2,15791.2,15,877
15792.8,15792.8,16,877
15794.4,15794.4,17,877
15796,15798,18,877
15796,15800,2,877
15798,15894.3,1,877
15800,15931.6,1,877
15866.3,15959.6,1,877
15866.3,16051.6,1,877
15644.4,15644.4,1,878
15647.2,15647.2,2,878
15650,15788.7,7,878
15791.9,15794.9,9,878
15798.2,15798.2,14,878
15799.2,15837.7,15,878
15800.8,15843.3,3,878
15841.3,15963.5,6,878
15843.3,15963.5,6,878
15873.9,15962.6,6,878
15873.9,15994.1,11,878
15994.1,16064.5,12,878
15653.9,15653.9,1,879
15656.8,15656.8,2,879
15659.6,15796.7,4,879
15799.9,15802.9,9,879
15806.2,15861.7,10,879
15867.8,15867.8,12,879
15867.8,15871.8,1,879
15869.8,15992.1,10,879
15871.8,15992.1,10,879
15892.5,15991.1,8,879
15892.5,15997.4,15,879
15997.4,16086.9,16,879
15664.2,15664.2,1,880
15667,15667,2,880
15669.8,15804.7,5,880
15807.9,15810.9,9,880
15814.2,15841.7,14,880
15842.7,15842.7,15,880
15844.2,15844.2,16,880
15845.9,15845.9,17,880
15847.5,15849.5,18,880
15847.5,15851.5,2,880
15849.5,15915.3,3,880
15851.5,15945,3,880
15893,15967.3,3,880
15893,16052.3,5,880
15674.4,15674.4,1,881
15677.2,15677.2,2,881
15680,15812.7,6,881
15815.9,15863.4,9,881
15866.7,15869.7,10,881
15875.8,15880.4,12,881
15875.8,15884.4,1,881
15882.4,16051.7,9,881
15884.4,16051.7,9,881
15961.9,16050.8,7,881
15961.9,16054.3,13,881
16054.3,16205.3,14,881
15683.9,15683.9,1,882
15686.8,15774.9,2,882
15777.7,15865.2,3,882
15868.4,15871.4,9,882
15874.7,15874.7,14,882
15875.7,15914.1,15,882
15915.7,15919.7,3,882
15917.7,16065,5,882
15919.7,16065,5,882
15971.1,16064.1,5,882
15971.1,16064.1,9,882
16064.1,16156.7,10,882
15694.2,15777,1,883
15779.9,15782.9,2,883
15785.7,15873.2,8,883
15876.4,15879.4,9,883
15882.7,15918.1,14,883
15919.1,15919.1,15,883
15920.6,15920.6,16,883
15922.3,15922.3,17,883
15923.9,15925.9,18,883
15923.9,15927.9,2,883
15925.9,16013.1,4,883
15927.9,16050.3,4,883
15985.1,16078.2,4,883
15985.1,16164.3,7,883
15784.2,15786.2,1,884
15789,15791,2,884
15793.8,15881.2,7,884
15884.4,15887.4,9,884
15890.7,15890.7,10,884
15896.8,15991.1,12,884
15991.1,15995.1,1,884
15993.1,16070.6,10,884
15995.1,16070.6,10,884
15997.4,16069.9,8,884
15997.4,16086.9,15,884
16086.9,16151.2,16,884
15794.4,15794.4,1,885
15797.2,15799.2,2,885
15802,15889.2,4,885
15892.4,15919.8,9,885
15923.1,15926.1,14,885
15927.1,15927.1,15,885
15928.7,15932.7,3,885
15930.7,16083.6,7,885
15932.7,16083.6,7,885
15994.1,16082.8,6,885
15994.1,16082.8,11,885
16082.8,16180.3,12,885
15803.9,15803.9,1,886
15806.8,15808.8,2,886
15811.6,15921.5,5,886
15924.8,15927.8,9,886
15931.1,15934.1,14,886
15935.1,15935.1,15,886
15936.6,15936.6,16,886
15938.3,15938.3,17,886
15939.9,15941.9,18,886
15939.9,15943.9,2,886
15941.9,16071,2,886
15943.9,16096.8,2,886
16051.6,16116.1,1,886
16051.6,16231.8,1,886
15814.2,15814.2,1,887
15817,15817,2,887
15819.8,15929.5,6,887
15932.8,15935.8,9,887
15939.1,15942.1,14,887
15943.1,15943.1,15,887
15944.6,15944.6,16,887
15946.3,15946.3,17,887
15947.9,15949.9,18,887
15947.9,15951.9,2,887
15949.9,16085.4,3,887
15951.9,16129.5,3,887
16052.3,16162.6,3,887
16052.3,16293.3,5,887
15824.4,15824.4,1,888
15827.2,15867.4,2,888
15870.2,15937.5,3,888
15940.8,15943.8,9,888
15947.1,15990,10,888
15996.1,15996.1,12,888
15996.1,16000.1,1,888
15998.1,16164,8,888
16000.1,16164,8,888
16054.3,16162.9,7,888
16054.3,16205.3,13,888
16205.3,16311.5,14,888
15833.9,15869.5,1,889
15872.4,15875.4,2,889
15878.2,15945.5,8,889
15948.8,15951.8,9,889
15955.1,15955.1,14,889
15956.1,15959.9,15,889
15957.7,15965.5,3,889
15963.5,16171.5,6,889
15965.5,16171.5,6,889
16064.1,16170.4,5,889
16064.1,16170.4,9,889
16170.4,16302.7,10,889
15884.4,15884.4,1,890
15887.2,15887.2,2,890
15890,15953.5,7,890
15956.8,15959.8,9,890
15963.1,15965.1,14,890
15966.1,15966.1,15,890
15967.6,15967.6,16,890
15969.3,15969.3,17,890
15970.9,16071,18,890
15970.9,16096.8,2,890
16071,16123.5,2,890
16096.8,16156.6,2,890
16098.8,16181.3,2,890
16098.8,16345.6,3,890
15893.9,15893.9,1,891
15896.8,15896.8,2,891
15899.6,15961.5,4,891
15964.8,15967.8,9,891
15971.1,15973.1,14,891
15974.1,16081.2,15,891
16082.8,16086.8,3,891
16084.8,16162.7,7,891
16086.8,16162.7,7,891
16088.8,16162,6,891
16088.8,16180.3,11,891
16180.3,16234.2,12,891
15904.2,15904.2,1,892
15907,15923.8,2,892
15926.5,15969.5,5,892
15972.8,15991.7,9,892
15995,15998,10,892
16004.1,16049.7,12,892
16004.1,16053.7,1,892
16051.7,16192.8,9,892
16053.7,16192.8,9,892
16086.9,16191.7,8,892
16086.9,16191.7,15,892
16191.7,16340.4,16,892
15914.4,15925.9,1,893
15928.8,15931.8,2,893
15934.5,15993.5,6,893
15996.7,15999.7,9,893
16003,16085.1,14,893
16086.2,16086.2,15,893
16087.7,16087.7,16,893
16089.4,16089.4,17,893
16090.9,16098.8,18,893
16096.8,16100.8,2,893
16098.8,16193.4,4,893
16100.8,16232.1,4,893
16164.3,16261.2,4,893
16164.3,16366.4,7,893
15934.2,15934.2,1,894
15937,15939.8,2,894
15942.5,16001.5,3,894
16004.7,16086.8,9,894
16090.1,16093.1,14,894
16094.2,16094.2,15,894
16095.8,16099.8,3,894
16097.8,16262.8,5,894
16099.8,16262.8,5,894
16170.4,16261.9,5,894
16170.4,16261.9,9,894
16261.9,16397.2,12,894
15944.4,15944.4,1,895
15947.2,15949.2,2,895
15952,16088.6,8,895
16091.8,16094.8,9,895
16098.1,16101.1,14,895
16102.2,16160.4,15,895
16162,16166,3,895
16164,16262,7,895
16166,16262,7,895
16180.3,16261.2,6,895
16180.3,16302.7,11,895
16302.7,16414.7,10,895
15953.9,15953.9,1,896
15956.8,15958.8,2,896
15961.6,16096.6,7,896
16099.8,16102.8,9,896
16106.2,16106.2,10,896
16112.3,16112.3,12,896
16112.3,16116.3,1,896
16114.3,16289.1,10,896
16116.3,16289.1,10,896
16191.7,16288.1,8,896
16191.7,16340.4,15,896
16340.4,16443,16,896
15964.2,15964.2,1,897
15967,15967,2,897
15969.8,16104.6,4,897
16107.8,16110.8,9,897
16114.2,16114.2,10,897
16120.3,16162.9,12,897
16162.9,16166.9,1,897
16164.9,16263.1,8,897
16166.9,16263.1,8,897
16205.3,16262.6,7,897
16205.3,16311.5,13,897
16311.5,16387.2,14,897
15974.4,15974.4,1,898
15977.2,15977.2,2,898
15980,16112.6,5,898
16115.8,16118.8,9,898
16122.1,16164.4,14,898
16165.4,16165.4,15,898
16166.9,16166.9,16,898
16168.6,16168.6,17,898
16170.2,16172.2,18,898
16170.2,16174.2,2,898
16172.2,16264.5,1,898
16174.2,16308,1,898
16231.8,16340.6,1,898
16231.8,16464.1,1,898
15983.9,15983.9,1,899
15986.8,15995.7,2,899
15998.5,16120.6,6,899
16123.8,16166.1,9,899
16169.4,16172.4,14,899
16173.4,16173.4,15,899
16175,16179,3,899
16177,16360.6,6,899
16179,16360.6,6,899
16261.9,16359.6,5,899
16261.9,16397.2,9,899
16397.2,16464,12,899
15994.2,15997.8,1,900
16000.7,16003.7,2,900
16006.5,16167.8,3,900
16171.1,16174.1,9,900
16177.4,16180.4,14,900
16181.4,16181.4,15,900
16182.9,16182.9,16,900
16184.6,16184.6,17,900
16186.2,16188.2,18,900
16186.2,16190.2,2,900
16188.2,16316.5,3,900
16190.2,16347.5,3,900
16293.3,16370.7,3,900
16293.3,16480.3,5,900
16004.4,16006.4,1,901
16009.2,16090.8,2,901
16093.6,16175.8,8,901
16179.1,16182.1,9,901
16185.4,16188.4,14,901
16189.4,16259.6,15,901
16261.2,16265.2,3,901
16263.2,16406.4,7,901
16265.2,16406.4,7,901
16302.7,16405.4,6,901
16302.7,16414.7,11,901
16414.7,16529,10,901
16013.9,16093,1,902
16095.8,16098.8,2,902
16101.6,16183.8,7,902
16187.1,16190.1,9,902
16193.4,16193.4,10,902
16199.5,16199.5,12,902
16199.5,16203.5,1,902
16201.5,16388.8,9,902
16203.5,16388.8,9,902
16311.5,16388,7,902
16311.5,16388,13,902
16388,16505.5,14,902
16103.9,16103.9,1,903
16106.8,16108.8,2,903
16111.6,16191.8,4,903
16195.1,16198.1,9,903
16201.4,16201.4,10,903
16207.5,16288.1,12,903
16288.1,16292.1,1,903
16290.1,16434.4,10,903
16292.1,16434.4,10,903
16340.4,16433.5,8,903
16340.4,16443,15,903
16443,16516.4,16,903
16114.2,16114.2,1,904
16117,16117,2,904
16119.8,16199.8,5,904
16203.1,16206.1,9,904
16209.4,16263.5,14,904
16264.6,16264.6,15,904
16266.1,16266.1,16,904
16267.8,16267.8,17,904
16269.3,16271.3,18,904
16269.3,16273.3,2,904
16271.3,16372.6,2,904
16273.3,16408.6,2,904
16345.6,16435.6,2,904
16345.6,16576.2,3,904
16124.4,16124.4,1,905
16127.2,16127.2,2,905
16130,16207.8,6,905
16211.1,16265.2,9,905
16268.5,16271.5,14,905
16272.6,16272.6,15,905
16274.1,16274.1,16,905
16275.8,16275.8,17,905
16277.3,16279.3,18,905
16277.3,16281.3,2,905
16279.3,16389.6,4,905
16281.3,16420.6,4,905
16366.4,16443.8,4,905
16366.4,16587.2,7,905
16133.9,16133.9,1,906
16136.8,16170.1,2,906
16172.8,16267,3,906
16270.2,16273.2,9,906
16276.5,16287,10,906
16293.1,16293.1,12,906
16293.1,16297.1,1,906
16295.1,16489,8,906
16297.1,16489,8,906
16388,16488,7,906
16388,16505.5,13,906
16505.5,16605.9,14,906
16144.2,16172.2,1,907
16175.1,16178.1,2,907
16180.8,16275,8,907
16278.2,16281.2,9,907
16284.5,16284.5,14,907
16285.6,16285.6,15,907
16287.2,16291.2,3,907
16289.2,16512.5,5,907
16291.2,16512.5,5,907
16397.2,16511.3,5,907
16397.2,16511.3,9,907
16511.3,16623.7,12,907
16184.4,16184.4,1,908
16187.2,16187.2,2,908
16190,16283,7,908
16286.2,16289.2,9,908
16292.5,16292.5,14,908
16293.6,16357,15,908
16295.2,16362.6,3,908
16360.6,16518.4,6,908
16362.6,16518.4,6,908
16414.7,16517.4,6,908
16414.7,16529,11,908
16529,16635.4,10,908
16193.9,16193.9,1,909
16196.8,16196.8,2,909
16199.6,16291,4,909
16294.2,16297.2,9,909
16300.5,16300.5,10,909
16306.6,16386.8,12,909
16306.6,16390.8,1,909
16388.8,16503.1,9,909
16390.8,16503.1,9,909
16443,16502.5,8,909
16443,16516.4,15,909
16516.4,16663.3,16,909
16204.2,16204.2,1,910
16207,16207,2,910
16209.8,16299,5,910
16302.2,16305.2,9,910
16308.5,16360.9,14,910
16362,16362,15,910
16363.5,16363.5,16,910
16365.2,16365.2,17,910
16366.7,16368.7,18,910
16366.7,16370.7,2,910
16368.7,16493.5,1,910
16370.7,16532.6,1,910
16464.1,16561.9,1,910
16464.1,16665.5,1,910
16214.4,16214.4,1,911
16217.2,16217.2,2,911
16220,16307,6,911
16310.2,16362.6,9,911
16365.9,16368.9,14,911
16370,16370,15,911
16371.5,16371.5,16,911
16373.2,16373.2,17,911
16374.7,16376.7,18,911
16374.7,16378.7,2,911
16376.7,16506.3,3,911
16378.7,16540.9,3,911
16480.3,16566.8,3,911
16480.3,16687.1,5,911
16223.9,16223.9,1,912
16226.8,16269.2,2,912
16272,16364.4,3,912
16367.6,16370.6,9,912
16374,16385.7,10,912
16391.8,16488,12,912
16488,16492,1,912
16490,16582.2,8,912
16492,16582.2,8,912
16505.5,16581.5,7,912
16505.5,16605.9,13,912
16605.9,16713.9,14,912
16234.2,16271.3,1,913
16274.2,16277.2,2,913
16280,16372.4,8,913
16375.6,16378.6,9,913
16381.9,16381.9,14,913
16383,16509.7,15,913
16511.3,16515.3,3,913
16513.3,16599,5,913
16515.3,16599,5,913
16517.3,16598.1,5,913
16517.3,16623.7,9,913
16623.7,16730.2,12,913
16283.9,16283.9,1,914
16286.8,16286.8,2,914
16289.6,16380.4,7,914
16383.6,16387.4,9,914
16390.7,16486.9,10,914
16493,16493,12,914
16493,16497,1,914
16495,16603.3,10,914
16497,16603.3,10,914
16516.4,16602.5,8,914
16516.4,16663.3,15,914
16663.3,16735,16,914
16294.2,16294.2,1,915
16297,16297,2,915
16299.8,16389.1,4,915
16392.4,16395.4,9,915
16398.7,16513.7,14,915
16514.7,16514.7,15,915
16516.3,16520.3,3,915
16518.3,16609.3,7,915
16520.3,16609.3,7,915
16529,16608.5,6,915
16529,16635.4,11,915
16635.4,16688.5,10,915
16304.4,16304.4,1,916
16307.2,16307.2,2,916
16310,16397.1,5,916
16400.4,16515.4,9,916
16518.7,16521.7,14,916
16522.7,16522.7,15,916
16524.2,16524.2,16,916
16525.9,16525.9,17,916
16527.5,16529.5,18,916
16527.5,16531.5,2,916
16529.5,16609.1,2,916
16531.5,16653,2,916
16576.2,16686,2,916
16576.2,16794.6,3,916
16313.9,16313.9,1,917
16316.8,16316.8,2,917
16319.6,16517.1,6,917
16520.4,16523.4,9,917
16526.7,16529.7,14,917
16530.7,16530.7,15,917
16532.2,16532.2,16,917
16533.9,16533.9,17,917
16535.5,16537.5,18,917
16535.5,16539.5,2,917
16537.5,16621.5,4,917
16539.5,16667.2,4,917
16587.2,16701.4,4,917
16587.2,16832.1,7,917
16324.2,16324.2,1,918
16327,16366.6,2,918
16369.4,16525.1,3,918
16528.4,16531.4,9,918
16534.7,16534.7,10,918
16540.8,16540.8,12,918
16540.8,16544.8,1,918
16542.8,16701.7,9,918
16544.8,16701.7,9,918
16605.9,16700.8,7,918
16605.9,16713.9,13,918
16713.9,16827.4,14,918
16334.4,16368.8,1,919
16371.6,16374.6,2,919
16377.4,16533.1,8,919
16536.4,16539.4,9,919
16542.7,16542.7,14,919
16543.7,16543.7,15,919
16545.3,16549.3,3,919
16547.3,16691,6,919
16549.3,16691,6,919
16623.7,16690.4,5,919
16623.7,16690.4,9,919
16690.4,16810.8,10,919
16373.9,16376.8,1,920
16379.6,16382.6,2,920
16385.4,16541.1,7,920
16544.4,16547.4,9,920
16550.7,16550.7,14,920
16551.7,16606.9,15,920
16608.5,16612.5,3,920
16610.5,16727.6,7,920
16612.5,16727.6,7,920
16635.4,16726.7,6,920
16635.4,16730.2,11,920
16730.2,16861.6,12,920
16384.2,16386.2,1,921
16389,16391.4,2,921
16394.1,16549.1,4,921
16552.4,16555.4,9,921
16558.7,16558.7,10,921
16564.8,16602.5,12,921
16602.5,16606.5,1,921
16604.5,16737.1,10,921
16606.5,16737.1,10,921
16663.3,16736.4,8,921
16663.3,16736.4,15,921
16736.4,16861.4,16,921
16394.4,16394.4,1,922
16397.2,16399.4,2,922
16402.1,16557.1,5,922
16560.4,16563.4,9,922
16566.7,16610.9,14,922
16611.9,16611.9,15,922
16613.4,16613.4,16,922
16615.1,16615.1,17,922
16616.7,16618.7,18,922
16616.7,16620.7,2,922
16618.7,16691.9,1,922
16620.7,16727.1,1,922
16665.5,16753.5,1,922
16665.5,16844.8,1,922
16404,16404,1,923
16406.8,16519.4,2,923
16522.1,16565.1,6,923
16568.4,16612.6,9,923
16615.9,16618.9,14,923
16619.9,16619.9,15,923
16621.4,16621.4,16,923
16623.1,16623.1,17,923
16624.7,16626.7,18,923
16624.7,16628.7,2,923
16626.7,16706,3,923
16628.7,16731.3,3,923
16687.1,16750.2,3,923
16687.1,16865.1,5,923
16414.2,16521.5,1,924
16524.4,16527.4,2,924
16530.1,16614.3,3,924
16617.6,16620.6,9,924
16623.9,16626.9,14,924
16627.9,16627.9,15,924
16629.5,16633.5,3,924
16631.5,16772.6,5,924
16633.5,16772.6,5,924
16690.4,16771.8,5,924
16690.4,16810.8,9,924
16810.8,16894.9,10,924
16534.2,16534.2,1,925
16537,16537,2,925
16539.8,16622.3,8,925
16625.6,16628.6,9,925
16631.9,16631.9,10,925
16638,16638,12,925
16638,16642,1,925
16640,16796.8,8,925
16642,16796.8,8,925
16713.9,16795.9,7,925
16713.9,16827.4,13,925
16827.4,16926.8,14,925
16544.4,16544.4,1,926
16547.2,16547.2,2,926
16550,16630.3,7,926
16633.6,16636.6,9,926
16639.9,16639.9,14,926
16640.9,16687.4,15,926
16642.5,16693,3,926
16691,16816.1,6,926
16693,16816.1,6,926
16730.2,16815.3,6,926
16730.2,16861.6,11,926
16861.6,16936.5,12,926
16554,16554,1,927
16556.8,16556.8,2,927
16559.6,16638.3,4,927
16641.6,16644.6,9,927
16647.9,16647.9,10,927
16654,16699.7,12,927
16654,16703.7,1,927
16701.7,16834.9,9,927
16703.7,16834.9,9,927
16736.4,16833.9,8,927
16736.4,16861.4,15,927
16861.4,16967.2,16,927
16564.2,16564.2,1,928
16567,16567,2,928
16569.8,16646.3,5,928
16649.6,16652.6,9,928
16655.9,16691.4,14,928
16692.4,16692.4,15,928
16693.9,16693.9,16,928
16695.6,16695.6,17,928
16697.2,16699.2,18,928
16697.2,16701.2,2,928
16699.2,16817.2,2,928
16701.2,16847.2,2,928
16794.6,16869.7,2,928
16794.6,16987,3,928
16574.4,16574.4,1,929
16577.2,16577.2,2,929
16580,16654.3,6,929
16657.6,16693.1,9,929
16696.4,16699.4,14,929
16700.4,16770.2,15,929
16771.8,16775.8,3,929
16773.8,16928.4,5,929
16775.8,16928.4,5,929
16810.8,16927.2,5,929
16810.8,16927.2,9,929
16927.2,17097.8,10,929
16584,16584,1,930
16586.8,16616.6,2,930
16619.3,16694.8,3,930
16698.1,16701.1,9,930
16704.4,16704.4,10,930
16710.5,16795.9,12,930
16795.9,16799.9,1,930
16797.9,16908.4,8,930
16799.9,16908.4,8,930
16827.4,16907.6,7,930
16827.4,16926.8,13,930
16926.8,17024.5,14,930
16594.2,16618.7,1,931
16621.6,16624.6,2,931
16627.3,16702.8,8,931
16706.1,16709.1,9,931
16712.4,16774.2,14,931
16775.2,16775.2,15,931
16776.7,16776.7,16,931
16778.4,16778.4,17,931
16780,16782,18,931
16780,16784,2,931
16782,16861.5,4,931
16784,16900.8,4,931
16832.1,16930.3,4,931
16832.1,17013.7,7,931
16624.2,16626.7,1,932
16629.6,16632.6,2,932
16635.3,16710.8,7,932
16714.1,16775.9,9,932
16779.2,16782.2,14,932
16783.2,16783.2,15,932
16784.7,16784.7,16,932
16786.4,16786.4,17,932
16788,16790,18,932
16788,16792,2,932
16790,16875.2,1,932
16792,16915.8,1,932
16844.8,16946.2,1,932
16844.8,17099.3,1,932
16634.4,16636.4,1,933
16639.2,16641.2,2,933
16644,16777.6,4,933
16780.9,16783.9,9,933
16787.2,16794.8,10,933
16800.9,16800.9,12,933
16800.9,16804.9,1,933
16802.9,16934.8,10,933
16804.9,16934.8,10,933
16861.4,16934,8,933
16861.4,16967.2,15,933
16967.2,17031.4,16,933
16644,16646,1,934
16648.8,16650.8,2,934
16653.6,16785.6,5,934
16788.9,16791.9,9,934
16795.2,16795.2,14,934
16796.2,16796.2,15,934
16797.8,16801.8,3,934
16799.8,16937.2,7,934
16801.8,16937.2,7,934
16861.6,16936.5,6,934
16861.6,16936.5,11,934
16936.5,17023,12,934
16654.2,16654.2,1,935
16657,16659,2,935
16661.8,16793.6,6,935
16796.9,16799.9,9,935
16803.2,16803.2,14,935
16804.2,16804.2,15,935
16805.7,16805.7,16,935
16807.4,16807.4,17,935
16809,16811,18,935
16809,16813,2,935
16811,16890.5,3,935
16813,16924.4,3,935
16865.1,16949.8,3,935
16865.1,17045.7,5,935
16664.4,16664.4,1,936
16667.2,16697.1,2,936
16699.8,16801.6,3,936
16804.9,16807.9,9,936
16811.2,16811.2,10,936
16817.3,16832.9,12,936
16817.3,16836.9,1,936
16834.9,17041.5,9,936
16836.9,17041.5,9,936
16926.8,17040.4,7,936
16926.8,17040.4,13,936
17040.4,17166.3,14,936
16674,16699.2,1,937
16702.1,16705.1,2,937
16707.8,16809.6,8,937
16812.9,16815.9,9,937
16819.2,16819.2,14,937
16820.2,16820.2,15,937
16821.8,16825.8,3,937
16823.8,17023.2,6,937
16825.8,17023.2,6,937
16927.2,17022.2,5,937
16927.2,17023,9,937
17023,17152.7,12,937
16714.2,16714.2,1,938
16717,16717,2,938
16719.8,16817.6,7,938
16820.9,16823.9,9,938
16827.2,16827.2,14,938
16828.2,16934.9,15,938
16936.5,16940.5,3,938
16938.5,16994.6,7,938
16940.5,16994.6,7,938
16942.5,16994.1,6,938
16942.5,17097.8,11,938
17097.8,17107.5,10,938
16724.4,16724.4,1,939
16727.2,16779.9,2,939
16782.6,16825.6,4,939
16828.9,16831.9,9,939
16835.2,16835.2,10,939
16841.3,16934,12,939
16934,16938,1,939
16936,17056,10,939
16938,17056,10,939
16967.2,17055.1,8,939
16967.2,17055.1,15,939
17055.1,17173,16,939
16734,16782,1,940
16784.9,16787.9,2,940
16790.6,16833.6,5,940
16836.9,16839.9,9,940
16843.2,16938.8,14,940
16939.9,16939.9,15,940
16941.4,16941.4,16,940
16943.1,16943.1,17,940
16944.6,16946.6,18,940
16944.6,16948.6,2,940
16946.6,17001.4,2,940
16948.6,17020.5,2,940
16987,17034.9,2,940
16987,17186.8,3,940
16794,16794,1,941
16796.8,16796.8,2,941
16799.6,16841.6,6,941
16844.9,16940.5,9,941
16943.8,16946.8,14,941
16947.9,16947.9,15,941
16949.4,16949.4,16,941
16951.1,16951.1,17,941
16952.6,16954.6,18,941
16952.6,16956.6,2,941
16954.6,17033.5,4,941
16956.6,17060,4,941
17013.7,17079.9,4,941
17013.7,17200.6,7,941
16804.2,16804.2,1,942
16807,16807,2,942
16809.8,16942.3,3,942
16945.5,16948.5,9,942
16951.8,16954.8,14,942
16955.9,16955.9,15,942
16957.5,16961.5,3,942
16959.5,17138.4,5,942
16961.5,17138.4,5,942
17023,17137.3,5,942
17023,17137.3,9,942
17137.3,17288,10,942
16814.4,16814.4,1,943
16817.2,16817.2,2,943
16820,16950.3,8,943
16953.5,16956.5,9,943
16959.8,16959.8,10,943
16965.9,16965.9,12,943
16965.9,16969.9,1,943
16967.9,17150.9,8,943
16969.9,17150.9,8,943
17040.4,17149.8,7,943
17040.4,17166.3,13,943
17166.3,17274.9,14,943
16824,16824,1,944
16826.8,16826.8,2,944
16829.6,16958.3,7,944
16961.5,16964.5,9,944
16967.8,16967.8,14,944
16968.9,16968.9,15,944
16970.4,16970.4,16,944
16972.1,16972.1,17,944
16973.6,16975.6,18,944
16973.6,16977.6,2,944
16975.6,17065.2,3,944
16977.6,17091.2,3,944
17045.7,17110.7,3,944
17045.7,17228.2,5,944
16834.2,16834.2,1,945
16837,16837,2,945
16839.8,16966.3,4,945
16969.5,16972.5,9,945
16975.8,16975.8,10,945
16981.9,17039.5,12,945
16981.9,17043.5,1,945
17041.5,17144.3,9,945
17043.5,17144.3,9,945
17055.1,17143.4,8,945
17055.1,17173,15,945
17173,17254.7,16,945
16844.4,16844.4,1,946
16847.2,16847.2,2,946
16850,16974.3,5,946
16977.5,16980.5,9,946
16983.8,16983.8,14,946
16984.9,16984.9,15,946
16986.4,16986.4,16,946
16988.1,16988.1,17,946
16989.6,16991.6,18,946
