Resource,Start,End,Track,Train
2,4213.19,4214.19,11,0
8,4207.47,4207.47,13,13
9,4207.47,4215.17,13,13
10,4188.53,4207.47,118,13
11,4188.53,4194.44,118,13
3,4215.13,4216.13,13,13
4,4214.51,4214.51,15,10
5,4214.51,4218.01,15,10
10,4194.45,4214.51,122,10
11,4194.45,4200.37,122,10
1,4217.17,4218.17,14,0
2,4218.00,4219.00,15,10
8,4206.87,4206.87,16,11
9,4206.87,4219.47,16,11
16,4186.72,4206.87,117,11
15,4186.72,4191.02,117,11
3,4219.19,4220.19,16,11
1,4220.57,4221.57,17,0
3,4222.77,4223.77,18,0
4,4223.54,4223.54,19,4
5,4223.54,4224.04,19,4
16,4202.48,4223.54,3,4
15,4202.48,4206.78,3,4
2,4224.04,4225.04,19,4
1,4225.28,4226.28,20,0
2,4227.55,4228.55,21,0
1,4228.51,4229.51,22,0
8,4197.89,4197.89,23,1
9,4197.89,4229.59,23,1
16,4177.93,4197.89,111,1
15,4177.93,4182.23,111,1
3,4229.56,4230.56,23,1
1,4230.83,4231.83,24,0
4,4221.11,4223.61,26,12
5,4223.61,4232.61,26,12
16,4197.16,4221.11,125,12
15,4197.16,4201.46,125,12
3,4232.25,4233.25,25,0
2,4232.60,4233.60,26,12
1,4234.24,4235.24,27,0
8,4202.01,4202.01,29,7
9,4202.01,4236.61,29,7
12,4181.17,4202.01,113,7
13,4181.17,4185.12,113,7
3,4236.60,4237.60,29,7
2,4237.11,4238.11,30,0
6,4237.01,4237.01,31,10
7,4237.01,4239.21,31,10
10,4218.01,4237.01,15,10
11,4218.01,4223.93,15,10
1,4239.20,4240.20,31,10
8,4220.05,4220.05,32,6
9,4220.05,4241.55,32,6
10,4200.67,4220.05,2,6
11,4200.67,4206.58,2,6
4,4190.09,4190.09,33,3
5,4190.09,4242.19,33,3
10,4170.42,4190.09,105,3
11,4170.42,4176.33,105,3
3,4241.53,4242.53,32,6
2,4242.19,4243.19,33,3
6,4229.22,4229.22,34,5
7,4229.22,4243.82,34,5
10,4210.29,4229.22,8,5
11,4210.29,4216.20,8,5
1,4243.82,4244.82,34,5
8,4243.37,4243.37,35,4
9,4243.37,4245.87,35,4
10,4224.04,4243.37,19,4
11,4224.04,4229.96,19,4
3,4245.84,4246.84,35,4
6,4231.68,4231.68,37,9
7,4231.68,4247.78,37,9
16,4208.46,4231.68,7,9
15,4208.46,4212.76,7,9
2,4246.93,4247.93,36,0
1,4247.56,4248.56,37,9
8,4240.39,4240.39,38,11
9,4240.39,4250.19,38,11
16,4219.47,4240.39,16,11
15,4219.47,4223.77,16,11
3,4250.18,4251.18,38,11
1,4250.67,4251.67,39,0
4,4235.33,4235.33,40,13
5,4235.33,4251.73,40,13
16,4215.17,4235.33,13,13
15,4215.17,4219.47,13,13
2,4251.72,4252.72,40,13
6,4251.20,4251.20,42,12
7,4251.20,4254.20,42,12
10,4232.61,4251.20,26,12
11,4232.61,4238.52,26,12
8,4192.61,4192.61,43,8
9,4192.61,4255.01,43,8
12,4171.54,4192.61,107,8
13,4171.54,4175.49,107,8
1,4254.13,4255.13,42,12
3,4254.99,4255.99,43,8
4,4250.51,4250.51,44,1
5,4250.51,4257.71,44,1
16,4229.59,4250.51,23,1
15,4229.59,4233.89,23,1
2,4257.07,4258.07,44,1
6,4213.12,4213.12,45,2
7,4213.12,4258.22,45,2
16,4191.93,4213.12,120,2
15,4191.93,4196.23,120,2
1,4258.07,4259.07,45,2
8,4256.41,4258.91,46,7
9,4258.91,4259.41,46,7
16,4236.61,4256.41,29,7
15,4236.61,4240.91,29,7
3,4259.29,4260.29,46,7
6,4261.40,4261.40,48,6
7,4261.40,4262.20,48,6
16,4241.55,4261.40,32,6
15,4241.55,4245.85,32,6
1,4261.49,4262.49,48,6
2,4261.84,4262.84,49,0
8,4260.05,4260.05,50,3
9,4260.05,4263.75,50,3
10,4242.19,4260.05,33,3
11,4242.19,4248.11,33,3
3,4263.68,4264.68,50,3
1,4265.00,4266.00,51,0
4,4263.84,4263.84,52,5
5,4263.84,4266.64,52,5
12,4243.82,4263.84,34,5
13,4243.82,4247.77,34,5
2,4266.62,4267.62,52,5
8,4265.06,4265.06,53,4
9,4265.06,4268.06,53,4
16,4245.87,4265.06,35,4
15,4245.87,4250.17,35,4
3,4268.03,4269.03,53,4
6,4258.26,4260.76,54,10
7,4260.76,4269.16,54,10
12,4239.21,4258.26,31,10
13,4239.21,4243.16,31,10
1,4269.08,4270.08,54,10
8,4267.77,4267.77,55,9
9,4267.77,4272.37,55,9
12,4247.78,4267.77,37,9
13,4247.78,4251.73,37,9
3,4271.38,4272.38,55,9
4,4272.68,4272.68,56,11
5,4272.68,4272.68,56,11
16,4250.19,4272.68,38,11
15,4250.19,4254.49,38,11
6,4270.88,4273.38,57,13
7,4273.38,4273.38,57,13
10,4251.73,4270.88,40,13
11,4251.73,4257.65,40,13
2,4272.38,4273.38,56,11
1,4272.61,4273.61,57,13
1,4276.01,4277.01,58,0
8,4275.71,4275.71,60,12
9,4275.71,4277.51,60,12
12,4254.20,4275.71,42,12
13,4254.20,4258.15,42,12
2,4277.11,4278.11,59,0
3,4277.46,4278.46,60,12
6,4277.67,4277.67,61,8
7,4277.67,4279.47,61,8
16,4255.01,4277.67,43,8
15,4255.01,4259.31,43,8
1,4279.45,4280.45,61,8
4,4278.39,4278.39,62,1
5,4278.39,4280.89,62,1
10,4257.71,4278.39,44,1
11,4257.71,4263.63,44,1
8,4281.81,4281.81,63,7
9,4281.81,4281.81,63,7
16,4259.41,4281.81,46,7
15,4259.41,4263.71,46,7
2,4280.88,4281.88,62,1
3,4281.51,4282.51,63,7
6,4279.63,4279.63,64,2
7,4279.63,4283.43,64,2
12,4258.22,4279.63,45,2
13,4258.22,4262.17,45,2
1,4282.90,4283.90,64,2
8,4285.39,4285.39,65,6
9,4285.39,4286.19,65,6
12,4262.20,4285.39,48,6
13,4262.20,4266.15,48,6
3,4285.34,4286.34,65,6
4,4286.73,4286.73,66,5
5,4286.73,4286.83,66,5
10,4266.64,4286.73,52,5
11,4266.64,4272.56,52,5
6,4283.51,4283.51,67,3
7,4283.51,4287.61,67,3
16,4263.75,4283.51,50,3
15,4263.75,4268.05,50,3
2,4286.54,4287.54,66,5
1,4287.59,4288.59,67,3
8,4290.10,4290.10,69,4
9,4290.10,4290.50,69,4
16,4268.06,4290.10,53,4
15,4268.06,4272.36,53,4
3,4289.68,4290.68,69,4
1,4290.34,4291.34,70,0
2,4291.36,4292.36,72,0
6,4291.17,4291.17,73,10
7,4291.17,4293.77,73,10
12,4269.16,4291.17,54,10
13,4269.16,4273.11,54,10
1,4293.76,4294.76,73,10
8,4293.70,4293.70,74,11
9,4293.70,4295.10,74,11
10,4272.68,4293.70,56,11
11,4272.68,4278.59,56,11
3,4295.07,4296.07,74,11
3,4296.34,4297.34,75,0
6,4295.36,4295.36,76,9
7,4295.36,4298.26,76,9
16,4272.37,4295.36,55,9
15,4272.37,4276.67,55,9
1,4298.24,4299.24,76,9
4,4296.31,4296.31,77,13
5,4296.31,4299.41,77,13
12,4273.38,4296.31,57,13
13,4273.38,4277.33,57,13
2,4299.40,4300.40,77,13
8,4299.71,4299.71,78,1
9,4299.71,4301.11,78,1
10,4280.89,4299.71,62,1
11,4280.89,4286.81,62,1
3,4301.10,4302.10,78,1
6,4300.44,4300.44,79,8
7,4300.44,4302.94,79,8
12,4279.47,4300.44,61,8
13,4279.47,4283.42,61,8
1,4302.94,4303.94,79,8
2,4303.73,4304.73,80,0
4,4298.02,4298.02,81,12
5,4298.02,4305.92,81,12
16,4277.51,4298.02,60,12
15,4277.51,4281.81,60,12
6,4306.42,4306.42,82,5
7,4306.42,4306.92,82,5
10,4286.83,4306.42,66,5
11,4286.83,4292.75,66,5
2,4305.90,4306.90,81,12
1,4306.36,4307.36,82,5
8,4305.15,4305.15,83,2
9,4305.15,4309.25,83,2
12,4283.43,4305.15,64,2
13,4283.43,4287.38,64,2
3,4309.23,4310.23,83,2
6,4309.77,4309.77,84,3
7,4309.77,4310.87,84,3
12,4287.61,4309.77,67,3
13,4287.61,4291.56,67,3
1,4310.08,4311.08,84,3
4,4312.40,4312.40,85,4
5,4312.40,4312.40,85,4
16,4290.50,4312.40,69,4
15,4290.50,4294.80,69,4
2,4312.39,4313.39,85,4
8,4309.35,4311.85,87,6
9,4311.85,4314.15,87,6
16,4286.19,4309.35,65,6
15,4286.19,4290.49,65,6
6,4304.25,4304.25,88,7
7,4304.25,4315.05,88,7
16,4281.81,4304.25,63,7
15,4281.81,4286.11,63,7
1,4315.03,4316.03,88,7
3,4314.10,4315.10,87,6
2,4317.17,4318.17,89,0
8,4317.88,4317.88,91,10
9,4317.88,4318.48,91,10
12,4293.77,4317.88,73,10
13,4293.77,4297.72,73,10
1,4317.95,4318.95,90,0
3,4318.30,4319.30,91,10
6,4319.95,4319.95,92,13
7,4319.95,4321.15,92,13
10,4299.41,4319.95,77,13
11,4299.41,4305.33,77,13
1,4321.12,4322.12,92,13
4,4319.36,4319.36,93,11
5,4319.36,4322.46,93,11
16,4295.10,4319.36,74,11
15,4295.10,4299.40,74,11
2,4322.44,4323.44,93,11
16,4301.11,4301.11,78,1
15,4301.11,4305.41,78,1
3,4323.31,4324.31,94,1
6,4322.04,4324.54,95,9
7,4324.54,4325.14,95,9
12,4298.26,4322.04,76,9
13,4298.26,4302.21,76,9
1,4324.58,4325.58,95,9
8,4326.97,4326.97,97,12
9,4326.97,4327.97,97,12
10,4305.92,4326.97,81,12
11,4305.92,4311.84,81,12
2,4327.19,4328.19,96,0
3,4327.83,4328.83,97,12
6,4327.97,4327.97,98,8
7,4327.97,4329.17,98,8
12,4302.94,4327.97,79,8
13,4302.94,4306.89,79,8
1,4328.19,4329.19,98,8
4,4331.86,4331.86,101,5
5,4331.86,4332.46,101,5
12,4306.92,4331.86,82,5
13,4306.92,4310.87,82,5
1,4331.47,4332.47,100,0
2,4332.42,4333.42,101,5
8,4331.18,4331.18,102,2
9,4331.18,4333.78,102,2
16,4309.25,4331.18,83,2
15,4309.25,4313.55,83,2
3,4333.75,4334.75,102,2
6,4335.10,4335.10,103,6
7,4335.10,4335.10,103,6
16,4314.15,4335.10,87,6
15,4314.15,4318.45,87,6
1,4334.92,4335.92,103,6
3,4336.77,4337.77,104,0
4,4333.08,4335.58,105,4
5,4335.58,4338.38,105,4
10,4312.40,4333.08,85,4
11,4312.40,4318.32,85,4
2,4338.01,4339.01,105,4
6,4339.03,4339.03,107,10
7,4339.03,4339.43,107,10
16,4318.48,4339.03,91,10
15,4318.48,4322.78,91,10
1,4339.41,4340.41,107,10
8,4341.32,4341.32,108,11
9,4341.32,4341.42,108,11
10,4322.46,4341.32,93,11
11,4322.46,4328.37,93,11
3,4341.37,4342.37,108,11
2,4341.97,4342.97,109,0
6,4342.72,4342.72,110,13
7,4342.72,4345.22,110,13
12,4321.15,4342.72,92,13
13,4321.15,4325.10,92,13
8,4337.84,4337.84,111,7
9,4337.84,4345.94,111,7
12,4315.05,4337.84,88,7
13,4315.05,4319.00,88,7
1,4345.20,4346.20,110,13
3,4345.89,4346.89,111,7
4,4335.84,4335.84,112,3
5,4335.84,4346.94,112,3
12,4310.87,4335.84,84,3
13,4310.87,4314.82,84,3
2,4346.91,4347.91,112,3
16,4327.97,4327.97,97,12
15,4327.97,4332.27,97,12
1,4348.63,4349.63,113,12
8,4346.58,4346.58,114,9
9,4346.58,4350.28,114,9
12,4325.14,4346.58,95,9
13,4325.14,4329.09,95,9
3,4350.26,4351.26,114,9
2,4351.29,4352.29,115,0
6,4350.48,4352.98,116,8
7,4352.98,4353.58,116,8
12,4329.17,4350.48,98,8
13,4329.17,4333.12,98,8
1,4353.58,4354.58,116,8
8,4344.29,4346.79,117,1
9,4346.79,4354.69,117,1
16,4323.67,4344.29,94,1
15,4323.67,4327.97,94,1
3,4354.68,4355.68,117,1
4,4351.82,4351.82,118,5
5,4351.82,4356.52,118,5
10,4332.46,4351.82,101,5
11,4332.46,4338.38,101,5
2,4356.49,4357.49,118,5
6,4357.27,4357.27,119,4
7,4357.27,4359.67,119,4
10,4338.38,4357.27,105,4
11,4338.38,4344.30,105,4
8,4354.44,4354.44,120,2
9,4354.44,4359.94,120,2
16,4333.78,4354.44,102,2
15,4333.78,4338.08,102,2
1,4359.66,4360.66,119,4
3,4359.92,4360.92,120,2
4,4360.77,4360.77,122,10
5,4360.77,4362.47,122,10
12,4339.43,4360.77,107,10
13,4339.43,4343.38,107,10
2,4361.68,4362.68,122,10
6,4357.68,4357.68,123,6
7,4357.68,4363.68,123,6
12,4335.10,4357.68,103,6
13,4335.10,4339.05,103,6
1,4363.05,4364.05,123,6
8,4361.19,4363.69,125,11
9,4363.69,4365.19,125,11
16,4341.42,4361.19,108,11
15,4341.42,4345.72,108,11
3,4365.16,4366.16,125,11
2,4366.24,4367.24,126,0
1,4366.60,4367.60,127,0
6,4365.55,4365.55,1,13
7,4365.55,4368.05,1,13
12,4345.22,4365.55,110,13
13,4345.22,4349.17,110,13
4,4368.17,4368.17,2,7
5,4368.17,4368.67,2,7
16,4345.94,4368.17,111,7
15,4345.94,4350.24,111,7
1,4368.01,4369.01,1,13
2,4368.65,4369.65,2,7
8,4366.77,4369.27,3,3
9,4369.27,4370.47,3,3
10,4346.94,4366.77,112,3
11,4346.94,4352.86,112,3
3,4370.43,4371.43,3,3
6,4370.71,4370.71,4,9
7,4370.71,4372.01,4,9
16,4350.28,4370.71,114,9
15,4350.28,4354.58,114,9
1,4371.49,4372.49,4,9
2,4373.03,4374.03,5,0
1,4374.93,4375.93,6,0
16,4354.69,4354.69,117,1
15,4354.69,4358.99,117,1
3,4376.44,4377.44,7,1
4,4369.59,4369.59,8,12
5,4369.59,4378.29,8,12
12,4349.18,4369.59,113,12
13,4349.18,4353.13,113,12
2,4378.28,4379.28,8,12
6,4375.14,4377.64,10,5
7,4377.64,4379.84,10,5
10,4356.52,4375.14,118,5
11,4356.52,4362.44,118,5
1,4379.82,4380.82,10,5
2,4381.19,4382.19,11,0
8,4376.00,4376.00,13,8
9,4376.00,4383.20,13,8
12,4353.58,4376.00,116,8
13,4353.58,4357.53,116,8
3,4383.13,4384.13,13,8
6,4383.70,4383.70,14,10
7,4383.70,4385.20,14,10
10,4362.47,4383.70,122,10
11,4362.47,4368.39,122,10
4,4379.60,4379.60,15,4
5,4379.60,4386.00,15,4
12,4359.67,4379.60,119,4
13,4359.67,4363.62,119,4
1,4385.17,4386.17,14,10
2,4386.00,4387.00,15,4
8,4382.55,4385.05,16,2
9,4385.05,4387.55,16,2
16,4359.94,4382.55,120,2
15,4359.94,4364.24,120,2
3,4387.19,4388.19,16,2
6,4385.16,4385.16,17,6
7,4385.16,4389.16,17,6
12,4363.68,4385.16,123,6
13,4363.68,4367.63,123,6
1,4388.57,4389.57,17,6
3,4390.77,4391.77,18,0
4,4389.17,4389.17,19,11
5,4389.17,4392.07,19,11
16,4365.19,4389.17,125,11
15,4365.19,4369.49,125,11
2,4392.04,4393.04,19,11
6,4388.69,4388.69,20,13
7,4388.69,4393.29,20,13
12,4368.05,4388.69,1,13
13,4368.05,4372.00,1,13
1,4393.28,4394.28,20,13
2,4395.55,4396.55,21,0
6,4392.56,4392.56,22,3
7,4392.56,4397.26,22,3
16,4370.47,4392.56,3,3
15,4370.47,4374.77,3,3
1,4396.51,4397.51,22,3
8,4387.89,4387.89,23,7
9,4387.89,4397.59,23,7
10,4368.67,4387.89,2,7
11,4368.67,4374.59,2,7
3,4397.56,4398.56,23,7
1,4398.83,4399.83,24,0
4,4396.76,4396.76,26,12
5,4396.76,4400.66,26,12
10,4378.29,4396.76,8,12
11,4378.29,4384.21,8,12
3,4400.25,4401.25,25,0
2,4400.60,4401.60,26,12
6,4401.95,4401.95,27,5
7,4401.95,4402.25,27,5
12,4379.84,4401.95,10,5
13,4379.84,4383.79,10,5
1,4402.24,4403.24,27,5
8,4403.23,4403.23,29,8
9,4403.23,4404.63,29,8
16,4383.20,4403.23,13,8
15,4383.20,4387.50,13,8
3,4404.60,4405.60,29,8
2,4405.11,4406.11,30,0
6,4405.85,4405.85,31,10
7,4405.85,4407.25,31,10
12,4385.20,4405.85,14,10
13,4385.20,4389.15,14,10
1,4407.20,4408.20,31,10
8,4398.16,4398.16,32,1
9,4398.16,4409.56,32,1
16,4376.44,4398.16,7,1
15,4376.44,4380.74,7,1
4,4393.30,4393.30,33,9
5,4393.30,4410.20,33,9
12,4372.01,4393.30,4,9
13,4372.01,4375.96,4,9
3,4409.53,4410.53,32,1
2,4410.19,4411.19,33,9
6,4411.53,4411.53,34,11
7,4411.53,4411.83,34,11
10,4392.07,4411.53,19,11
11,4392.07,4397.99,19,11
1,4411.82,4412.82,34,11
8,4404.89,4404.89,35,4
9,4404.89,4413.89,35,4
10,4386.00,4404.89,15,4
11,4386.00,4391.92,15,4
3,4413.84,4414.84,35,4
6,4410.60,4410.60,37,6
7,4410.60,4415.80,37,6
12,4389.16,4410.60,17,6
13,4389.16,4393.11,17,6
2,4414.93,4415.93,36,0
1,4415.56,4416.56,37,6
8,4407.82,4407.82,38,2
9,4407.82,4418.22,38,2
16,4387.55,4407.82,16,2
15,4387.55,4391.85,16,2
3,4418.18,4419.18,38,2
1,4418.67,4419.67,39,0
4,4413.25,4413.25,40,13
5,4413.25,4419.75,40,13
12,4393.29,4413.25,20,13
13,4393.29,4397.24,20,13
2,4419.72,4420.72,40,13
6,4419.23,4421.73,42,12
7,4421.73,4422.13,42,12
10,4400.66,4419.23,26,12
11,4400.66,4406.58,26,12
8,4418.08,4418.08,43,7
9,4418.08,4423.08,43,7
16,4397.59,4418.08,23,7
15,4397.59,4401.89,23,7
1,4422.13,4423.13,42,12
3,4422.99,4423.99,43,7
4,4421.19,4421.19,44,3
5,4421.19,4425.69,44,3
12,4397.26,4421.19,22,3
13,4397.26,4401.21,22,3
6,4425.42,4425.42,45,8
7,4425.42,4426.12,45,8
16,4404.63,4425.42,29,8
15,4404.63,4408.93,29,8
2,4425.07,4426.07,44,3
1,4426.07,4427.07,45,8
8,4423.75,4423.75,46,5
9,4423.75,4427.45,46,5
12,4402.25,4423.75,27,5
13,4402.25,4406.20,27,5
3,4427.29,4428.29,46,5
6,4427.49,4427.49,48,9
7,4427.49,4430.09,48,9
10,4410.20,4427.49,33,9
11,4410.20,4416.12,33,9
1,4429.49,4430.49,48,9
2,4429.84,4430.84,49,0
8,4429.11,4429.11,50,1
9,4429.11,4431.81,50,1
16,4409.56,4429.11,32,1
15,4409.56,4413.86,32,1
3,4431.68,4432.68,50,1
1,4433.00,4434.00,51,0
4,4430.03,4430.03,52,10
5,4430.03,4434.63,52,10
12,4407.25,4430.03,31,10
13,4407.25,4411.20,31,10
2,4434.62,4435.62,52,10
8,4432.95,4432.95,53,11
9,4432.95,4436.15,53,11
12,4411.83,4432.95,34,11
13,4411.83,4415.78,34,11
3,4436.03,4437.03,53,11
6,4437.06,4437.06,54,6
7,4437.06,4437.16,54,6
12,4415.80,4437.06,37,6
13,4415.80,4419.75,37,6
1,4437.08,4438.08,54,6
3,4439.38,4440.38,55,0
4,4439.36,4439.36,56,2
5,4439.36,4440.56,56,2
16,4418.22,4439.36,38,2
15,4418.22,4422.52,38,2
6,4435.56,4435.56,57,4
7,4435.56,4441.16,57,4
16,4413.89,4435.56,35,4
15,4413.89,4418.19,35,4
2,4440.38,4441.38,56,2
1,4440.61,4441.61,57,4
1,4444.01,4445.01,58,0
8,4444.78,4444.78,60,3
9,4444.78,4445.48,60,3
10,4425.69,4444.78,44,3
11,4425.69,4431.60,44,3
2,4445.11,4446.11,59,0
3,4445.46,4446.46,60,3
6,4447.35,4447.35,61,8
7,4447.35,4447.45,61,8
12,4426.12,4447.35,45,8
13,4426.12,4430.07,45,8
1,4447.45,4448.45,61,8
4,4437.69,4437.69,62,13
5,4437.69,4448.89,62,13
10,4419.75,4437.69,40,13
11,4419.75,4425.67,40,13
8,4448.32,4448.32,63,5
9,4448.32,4449.82,63,5
16,4427.45,4448.32,46,5
15,4427.45,4431.75,46,5
2,4448.88,4449.88,62,13
3,4449.51,4450.51,63,5
6,4444.04,4444.04,64,7
7,4444.04,4451.44,64,7
16,4423.08,4444.04,43,7
15,4423.08,4427.38,43,7
1,4450.90,4451.90,64,7
8,4453.12,4453.12,65,1
9,4453.12,4454.12,65,1
16,4431.81,4453.12,50,1
15,4431.81,4436.11,50,1
3,4453.34,4454.34,65,1
4,4443.05,4443.05,66,12
5,4443.05,4454.85,66,12
12,4422.13,4443.05,42,12
13,4422.13,4426.08,42,12
6,4452.50,4452.50,67,9
7,4452.50,4455.60,67,9
12,4430.09,4452.50,48,9
13,4430.09,4434.04,48,9
2,4454.54,4455.54,66,12
1,4455.59,4456.59,67,9
8,4458.12,4458.12,69,6
9,4458.12,4458.42,69,6
12,4437.16,4458.12,54,6
13,4437.16,4441.11,54,6
3,4457.68,4458.68,69,6
1,4458.34,4459.34,70,0
2,4459.36,4460.36,72,0
6,4461.68,4461.68,73,4
7,4461.68,4461.78,73,4
12,4441.16,4461.68,57,4
13,4441.16,4445.11,57,4
1,4461.76,4462.76,73,4
8,4458.89,4458.89,74,2
9,4458.89,4463.09,74,2
10,4440.56,4458.89,56,2
11,4440.56,4446.47,56,2
3,4463.07,4464.07,74,2
3,4464.34,4465.34,75,0
6,4453.75,4456.25,76,10
7,4456.25,4466.25,76,10
10,4434.63,4453.75,52,10
11,4434.63,4440.54,52,10
1,4466.24,4467.24,76,10
4,4466.16,4466.16,77,3
5,4466.16,4467.46,77,3
16,4445.48,4466.16,60,3
15,4445.48,4449.78,60,3
2,4467.40,4468.40,77,3
8,4467.97,4467.97,78,8
9,4467.97,4469.17,78,8
12,4447.45,4467.97,61,8
13,4447.45,4451.40,61,8
3,4469.10,4470.10,78,8
6,4466.98,4469.48,79,13
7,4469.48,4470.98,79,13
10,4448.89,4466.98,62,13
11,4448.89,4454.81,62,13
1,4470.94,4471.94,79,13
2,4471.73,4472.73,80,0
4,4470.14,4470.14,81,5
5,4470.14,4473.94,81,5
16,4449.82,4470.14,63,5
15,4449.82,4454.12,63,5
2,4473.90,4474.90,81,5
6,4473.09,4473.09,82,12
7,4473.09,4474.99,82,12
10,4454.85,4473.09,66,12
11,4454.85,4460.77,66,12
1,4474.36,4475.36,82,12
8,4457.70,4457.70,83,11
9,4457.70,4477.30,83,11
16,4436.15,4457.70,53,11
15,4436.15,4440.45,53,11
3,4477.23,4478.23,83,11
6,4478.44,4478.44,84,6
7,4478.44,4478.94,84,6
16,4458.42,4478.44,69,6
15,4458.42,4462.72,69,6
1,4478.08,4479.08,84,6
4,4475.60,4475.60,85,1
5,4475.60,4480.40,85,1
16,4454.12,4475.60,65,1
15,4454.12,4458.42,65,1
2,4480.39,4481.39,85,1
8,4472.21,4474.71,87,7
9,4474.71,4482.11,87,7
12,4451.44,4472.21,64,7
13,4451.44,4455.39,64,7
6,4477.88,4477.88,88,9
7,4477.88,4483.08,88,9
12,4455.60,4477.88,67,9
13,4455.60,4459.55,67,9
3,4482.10,4483.10,87,7
1,4483.03,4484.03,88,9
2,4485.17,4486.17,89,0
8,4484.02,4484.02,91,2
9,4484.02,4486.42,91,2
16,4463.09,4484.02,74,2
15,4463.09,4467.39,74,2
1,4485.95,4486.95,90,0
3,4486.30,4487.30,91,2
6,4488.23,4488.23,92,10
7,4488.23,4489.13,92,10
12,4466.25,4488.23,76,10
13,4466.25,4470.20,76,10
1,4489.12,4490.12,92,10
4,4485.97,4485.97,93,3
5,4485.97,4490.47,93,3
10,4467.46,4485.97,77,3
11,4467.46,4473.37,77,3
8,4484.88,4484.88,94,4
9,4484.88,4491.38,94,4
12,4461.78,4484.88,73,4
13,4461.78,4465.73,73,4
2,4490.44,4491.44,93,3
3,4491.31,4492.31,94,4
6,4489.10,4489.10,95,8
7,4489.10,4493.10,95,8
16,4469.17,4489.10,78,8
15,4469.17,4473.47,78,8
1,4492.58,4493.58,95,8
8,4494.94,4494.94,97,5
9,4494.94,4495.84,97,5
10,4473.94,4494.94,81,5
11,4473.94,4479.85,81,5
2,4495.19,4496.19,96,0
3,4495.83,4496.83,97,5
6,4493.67,4493.67,98,13
7,4493.67,4497.07,98,13
12,4470.98,4493.67,79,13
13,4470.98,4474.93,79,13
1,4496.19,4497.19,98,13
4,4497.58,4497.58,101,12
5,4497.58,4500.48,101,12
12,4474.99,4497.58,82,12
13,4474.99,4478.94,82,12
1,4499.47,4500.47,100,0
2,4500.42,4501.42,101,12
8,4498.89,4498.89,102,1
9,4498.89,4501.79,102,1
10,4480.40,4498.89,85,1
11,4480.40,4486.32,85,1
3,4501.75,4502.75,102,1
6,4502.98,4502.98,103,7
7,4502.98,4502.98,103,7
16,4482.11,4502.98,87,7
15,4482.11,4486.41,87,7
1,4502.92,4503.92,103,7
3,4504.77,4505.77,104,0
4,4498.00,4498.00,105,11
5,4498.00,4506.40,105,11
16,4477.30,4498.00,83,11
15,4477.30,4481.60,83,11
2,4506.01,4507.01,105,11
6,4501.86,4504.36,107,6
7,4504.36,4507.46,107,6
12,4478.94,4501.86,84,6
13,4478.94,4482.89,84,6
1,4507.41,4508.41,107,6
10,4490.47,4490.47,93,3
11,4490.47,4496.38,93,3
3,4509.37,4510.37,108,3
2,4509.97,4510.97,109,0
6,4511.84,4511.84,110,4
7,4511.84,4513.24,110,4
16,4491.38,4511.84,94,4
15,4491.38,4495.68,94,4
8,4507.79,4507.79,111,2
9,4507.79,4513.89,111,2
16,4486.42,4507.79,91,2
15,4486.42,4490.72,91,2
1,4513.20,4514.20,110,4
3,4513.89,4514.89,111,2
4,4510.69,4510.69,112,10
5,4510.69,4514.99,112,10
12,4489.13,4510.69,92,10
13,4489.13,4493.08,92,10
2,4514.91,4515.91,112,10
6,4507.00,4507.00,113,9
7,4507.00,4517.20,113,9
12,4483.08,4507.00,88,9
13,4483.08,4487.03,88,9
1,4516.63,4517.63,113,9
8,4514.11,4514.11,114,8
9,4514.11,4518.31,114,8
12,4493.10,4514.11,95,8
13,4493.10,4497.05,95,8
3,4518.26,4519.26,114,8
2,4519.29,4520.29,115,0
6,4520.29,4520.29,116,13
7,4520.29,4521.59,116,13
12,4497.07,4520.29,98,13
13,4497.07,4501.02,98,13
1,4521.58,4522.58,116,13
8,4519.19,4519.19,117,12
9,4519.19,4522.69,117,12
10,4500.48,4519.19,101,12
11,4500.48,4506.39,101,12
3,4522.68,4523.68,117,12
4,4517.81,4517.81,118,5
5,4517.81,4524.51,118,5
16,4495.84,4517.81,97,5
15,4495.84,4500.14,97,5
2,4524.49,4525.49,118,5
6,4524.71,4524.71,119,11
7,4524.71,4527.71,119,11
10,4506.40,4524.71,105,11
11,4506.40,4512.31,105,11
8,4523.44,4523.44,120,7
9,4523.44,4527.94,120,7
12,4502.98,4523.44,103,7
13,4502.98,4506.93,103,7
1,4527.66,4528.66,119,11
3,4527.92,4528.92,120,7
4,4522.25,4522.25,122,1
5,4522.25,4530.45,122,1
16,4501.79,4522.25,102,1
15,4501.79,4506.09,102,1
2,4529.68,4530.68,122,1
6,4530.16,4530.16,123,3
7,4530.16,4531.66,123,3
16,4509.38,4530.16,108,3
15,4509.38,4513.68,108,3
1,4531.05,4532.05,123,3
8,4529.02,4529.02,125,6
9,4529.02,4533.22,125,6
12,4507.46,4529.02,107,6
13,4507.46,4511.41,107,6
3,4533.16,4534.16,125,6
2,4534.24,4535.24,126,0
1,4534.60,4535.60,127,0
6,4535.92,4535.92,1,2
7,4535.92,4536.02,1,2
16,4513.89,4535.92,111,2
15,4513.89,4518.19,111,2
4,4533.89,4533.89,2,10
5,4533.89,4536.69,2,10
10,4514.99,4533.89,112,10
11,4514.99,4520.91,112,10
1,4536.01,4537.01,1,2
